Timestamp_NY,total_num_bikes_available,wind_kph,feelslike_temp_c,wind_kph_24,feelslike_temp_c_24,condition_Clear,condition_Clouds,condition_Rain,condition_Snow,condition_24_Clear,condition_24_Clouds,condition_24_Rain,condition_24_Snow,year,month,day,hour,minute,dayofweek,target_1h,target_1d
2021-08-11 09:50:00-04:00,18621.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,9,50,2,18206.0,18239.0
2021-08-11 09:55:00-04:00,18668.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,9,55,2,18229.0,18338.0
2021-08-11 10:00:00-04:00,18763.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,10,0,2,18310.0,18440.0
2021-08-11 10:05:00-04:00,18712.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,10,5,2,18320.0,18438.0
2021-08-11 10:10:00-04:00,18722.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,10,10,2,18303.0,18431.0
2021-08-11 10:15:00-04:00,18744.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,10,15,2,18341.0,18495.0
2021-08-11 10:20:00-04:00,18741.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,10,20,2,18274.0,18447.0
2021-08-11 10:25:00-04:00,18723.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,10,25,2,18242.0,18469.0
2021-08-11 10:30:00-04:00,18785.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,10,30,2,18201.0,18508.0
2021-08-11 10:35:00-04:00,18794.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,10,35,2,18134.0,18400.0
2021-08-11 10:40:00-04:00,18782.0,7.883999999999999,4.25,14.255999999999998,8.02,1,0,0,0,1,0,0,0,2021,8,11,10,40,2,18125.0,18415.0
2021-08-11 10:45:00-04:00,18430.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,10,45,2,18070.0,18471.0
2021-08-11 10:50:00-04:00,18206.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,10,50,2,18097.0,18499.0
2021-08-11 10:55:00-04:00,18229.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,10,55,2,18135.0,18465.0
2021-08-11 11:00:00-04:00,18310.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,11,0,2,18112.0,18497.0
2021-08-11 11:05:00-04:00,18320.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,11,5,2,18103.0,18504.0
2021-08-11 11:10:00-04:00,18303.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,11,10,2,17848.0,18494.0
2021-08-11 11:15:00-04:00,18341.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,11,15,2,17507.0,18486.0
2021-08-11 11:20:00-04:00,18274.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,11,20,2,17217.0,18469.0
2021-08-11 11:25:00-04:00,18242.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,11,25,2,17116.0,18553.0
2021-08-11 11:30:00-04:00,18201.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,11,30,2,17168.0,18568.0
2021-08-11 11:35:00-04:00,18134.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,11,35,2,17229.0,18535.0
2021-08-11 11:40:00-04:00,18125.0,1.692,3.97,7.812,4.04,1,0,0,0,1,0,0,0,2021,8,11,11,40,2,17167.0,18568.0
2021-08-11 11:45:00-04:00,18070.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,11,45,2,17206.0,18583.0
2021-08-11 11:50:00-04:00,18097.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,11,50,2,17212.0,18352.0
2021-08-11 11:55:00-04:00,18135.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,11,55,2,17204.0,18119.0
2021-08-11 12:00:00-04:00,18112.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,12,0,2,17261.0,17984.0
2021-08-11 12:05:00-04:00,18103.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,12,5,2,17261.0,17966.0
2021-08-11 12:10:00-04:00,17848.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,12,10,2,17206.0,17987.0
2021-08-11 12:15:00-04:00,17507.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,12,15,2,17222.0,17974.0
2021-08-11 12:20:00-04:00,17217.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,12,20,2,17274.0,18003.0
2021-08-11 12:25:00-04:00,17116.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,12,25,2,17353.0,18103.0
2021-08-11 12:30:00-04:00,17168.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,12,30,2,17365.0,18127.0
2021-08-11 12:35:00-04:00,17229.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,12,35,2,17425.0,18069.0
2021-08-11 12:40:00-04:00,17167.0,3.5639999999999996,3.63,3.924,4.13,1,0,0,0,1,0,0,0,2021,8,11,12,40,2,17431.0,18077.0
2021-08-11 12:45:00-04:00,17206.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,12,45,2,17354.0,18124.0
2021-08-11 12:50:00-04:00,17212.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,12,50,2,17296.0,18074.0
2021-08-11 12:55:00-04:00,17204.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,12,55,2,17319.0,18078.0
2021-08-11 13:00:00-04:00,17261.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,13,0,2,17353.0,18206.0
2021-08-11 13:05:00-04:00,17261.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,13,5,2,17362.0,18197.0
2021-08-11 13:10:00-04:00,17206.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,13,10,2,17279.0,18182.0
2021-08-11 13:15:00-04:00,17222.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,13,15,2,17290.0,18102.0
2021-08-11 13:20:00-04:00,17274.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,13,20,2,17310.0,18109.0
2021-08-11 13:25:00-04:00,17353.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,13,25,2,17339.0,18161.0
2021-08-11 13:30:00-04:00,17365.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,13,30,2,17312.0,18174.0
2021-08-11 13:35:00-04:00,17425.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,13,35,2,17240.0,18056.0
2021-08-11 13:40:00-04:00,17431.0,6.48,1.69,3.528,3.54,1,0,0,0,1,0,0,0,2021,8,11,13,40,2,17218.0,18109.0
2021-08-11 13:45:00-04:00,17354.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,13,45,2,17238.0,18144.0
2021-08-11 13:50:00-04:00,17296.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,13,50,2,17248.0,18061.0
2021-08-11 13:55:00-04:00,17319.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,13,55,2,17279.0,18158.0
2021-08-11 14:00:00-04:00,17353.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,14,0,2,17333.0,18146.0
2021-08-11 14:05:00-04:00,17362.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,14,5,2,17271.0,18134.0
2021-08-11 14:10:00-04:00,17279.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,14,10,2,17155.0,18095.0
2021-08-11 14:15:00-04:00,17290.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,14,15,2,17157.0,18165.0
2021-08-11 14:20:00-04:00,17310.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,14,20,2,17130.0,18125.0
2021-08-11 14:25:00-04:00,17339.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,14,25,2,17166.0,18091.0
2021-08-11 14:30:00-04:00,17312.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,14,30,2,17130.0,18113.0
2021-08-11 14:35:00-04:00,17240.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,14,35,2,17142.0,18102.0
2021-08-11 14:40:00-04:00,17218.0,7.2360000000000015,1.13,2.988,2.84,1,0,0,0,1,0,0,0,2021,8,11,14,40,2,17125.0,18124.0
2021-08-11 14:45:00-04:00,17238.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,14,45,2,17177.0,18043.0
2021-08-11 14:50:00-04:00,17248.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,14,50,2,17203.0,17985.0
2021-08-11 14:55:00-04:00,17279.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,14,55,2,17205.0,18001.0
2021-08-11 15:00:00-04:00,17333.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,15,0,2,17196.0,17984.0
2021-08-11 15:05:00-04:00,17271.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,15,5,2,17184.0,17952.0
2021-08-11 15:10:00-04:00,17155.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,15,10,2,17125.0,17964.0
2021-08-11 15:15:00-04:00,17157.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,15,15,2,17133.0,18019.0
2021-08-11 15:20:00-04:00,17130.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,15,20,2,17053.0,17925.0
2021-08-11 15:25:00-04:00,17166.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,15,25,2,17174.0,17591.0
2021-08-11 15:30:00-04:00,17130.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,15,30,2,17145.0,17376.0
2021-08-11 15:35:00-04:00,17142.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,15,35,2,17119.0,17399.0
2021-08-11 15:40:00-04:00,17125.0,6.047999999999999,0.77,1.584,2.01,0,1,0,0,1,0,0,0,2021,8,11,15,40,2,17074.0,17365.0
2021-08-11 15:45:00-04:00,17177.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,15,45,2,17128.0,17299.0
2021-08-11 15:50:00-04:00,17203.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,15,50,2,17088.0,17278.0
2021-08-11 15:55:00-04:00,17205.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,15,55,2,17003.0,17290.0
2021-08-11 16:00:00-04:00,17196.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,16,0,2,16947.0,17221.0
2021-08-11 16:05:00-04:00,17184.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,16,5,2,16860.0,17170.0
2021-08-11 16:10:00-04:00,17125.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,16,10,2,16651.0,17121.0
2021-08-11 16:15:00-04:00,17133.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,16,15,2,16582.0,17080.0
2021-08-11 16:20:00-04:00,17053.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,16,20,2,16549.0,17025.0
2021-08-11 16:25:00-04:00,17174.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,16,25,2,16602.0,17053.0
2021-08-11 16:30:00-04:00,17145.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,16,30,2,16630.0,17056.0
2021-08-11 16:35:00-04:00,17119.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,16,35,2,16565.0,17070.0
2021-08-11 16:40:00-04:00,17074.0,5.7600000000000025,0.52,0.6120000000000001,1.7,0,1,0,0,1,0,0,0,2021,8,11,16,40,2,16480.0,16912.0
2021-08-11 16:45:00-04:00,17128.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,16,45,2,16413.0,16823.0
2021-08-11 16:50:00-04:00,17088.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,16,50,2,16441.0,16761.0
2021-08-11 16:55:00-04:00,17003.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,16,55,2,16436.0,16733.0
2021-08-11 17:00:00-04:00,16947.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,17,0,2,16417.0,16705.0
2021-08-11 17:05:00-04:00,16860.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,17,5,2,16358.0,16622.0
2021-08-11 17:10:00-04:00,16651.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,17,10,2,16302.0,16589.0
2021-08-11 17:15:00-04:00,16582.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,17,15,2,16199.0,16524.0
2021-08-11 17:20:00-04:00,16549.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,17,20,2,16178.0,16466.0
2021-08-11 17:25:00-04:00,16602.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,17,25,2,16175.0,16562.0
2021-08-11 17:30:00-04:00,16630.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,17,30,2,16172.0,16606.0
2021-08-11 17:35:00-04:00,16565.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,17,35,2,16161.0,16562.0
2021-08-11 17:40:00-04:00,16480.0,4.752000000000002,1.8,1.5119999999999998,1.4,0,1,0,0,1,0,0,0,2021,8,11,17,40,2,16131.0,16474.0
2021-08-11 17:45:00-04:00,16413.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,17,45,2,16214.0,16425.0
2021-08-11 17:50:00-04:00,16441.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,17,50,2,16182.0,16402.0
2021-08-11 17:55:00-04:00,16436.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,17,55,2,16119.0,16403.0
2021-08-11 18:00:00-04:00,16417.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,18,0,2,16188.0,16434.0
2021-08-11 18:05:00-04:00,16358.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,18,5,2,16167.0,16366.0
2021-08-11 18:10:00-04:00,16302.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,18,10,2,16307.0,16249.0
2021-08-11 18:15:00-04:00,16199.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,18,15,2,16352.0,16093.0
2021-08-11 18:20:00-04:00,16178.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,18,20,2,16397.0,16106.0
2021-08-11 18:25:00-04:00,16175.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,18,25,2,16475.0,16249.0
2021-08-11 18:30:00-04:00,16172.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,18,30,2,16609.0,16283.0
2021-08-11 18:35:00-04:00,16161.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,18,35,2,16615.0,16246.0
2021-08-11 18:40:00-04:00,16131.0,4.644,1.35,2.952,1.18,0,1,0,0,1,0,0,0,2021,8,11,18,40,2,16627.0,16229.0
2021-08-11 18:45:00-04:00,16214.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,18,45,2,16744.0,16177.0
2021-08-11 18:50:00-04:00,16182.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,18,50,2,16784.0,16211.0
2021-08-11 18:55:00-04:00,16119.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,18,55,2,16807.0,16265.0
2021-08-11 19:00:00-04:00,16188.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,19,0,2,16924.0,16334.0
2021-08-11 19:05:00-04:00,16167.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,19,5,2,17008.0,16445.0
2021-08-11 19:10:00-04:00,16307.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,19,10,2,17113.0,16495.0
2021-08-11 19:15:00-04:00,16352.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,19,15,2,17157.0,16484.0
2021-08-11 19:20:00-04:00,16397.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,19,20,2,17311.0,16500.0
2021-08-11 19:25:00-04:00,16475.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,19,25,2,17587.0,16499.0
2021-08-11 19:30:00-04:00,16609.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,19,30,2,17980.0,16539.0
2021-08-11 19:35:00-04:00,16615.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,19,35,2,18238.0,16582.0
2021-08-11 19:40:00-04:00,16627.0,6.444,-0.69,4.176,0.99,0,1,0,0,1,0,0,0,2021,8,11,19,40,2,18442.0,16602.0
2021-08-11 19:45:00-04:00,16744.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,19,45,2,18596.0,16628.0
2021-08-11 19:50:00-04:00,16784.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,19,50,2,18738.0,16686.0
2021-08-11 19:55:00-04:00,16807.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,19,55,2,18835.0,16689.0
2021-08-11 20:00:00-04:00,16924.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,20,0,2,18968.0,16726.0
2021-08-11 20:05:00-04:00,17008.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,20,5,2,19081.0,16837.0
2021-08-11 20:10:00-04:00,17113.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,20,10,2,19085.0,16851.0
2021-08-11 20:15:00-04:00,17157.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,20,15,2,19112.0,16907.0
2021-08-11 20:20:00-04:00,17311.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,20,20,2,19236.0,16942.0
2021-08-11 20:25:00-04:00,17587.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,20,25,2,19269.0,16992.0
2021-08-11 20:30:00-04:00,17980.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,20,30,2,19291.0,17019.0
2021-08-11 20:35:00-04:00,18238.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,20,35,2,19264.0,17036.0
2021-08-11 20:40:00-04:00,18442.0,7.74,-1.54,4.248,0.77,0,1,0,0,1,0,0,0,2021,8,11,20,40,2,19271.0,17121.0
2021-08-11 20:45:00-04:00,18596.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,20,45,2,19282.0,17223.0
2021-08-11 20:50:00-04:00,18738.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,20,50,2,19290.0,17327.0
2021-08-11 20:55:00-04:00,18835.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,20,55,2,19215.0,17488.0
2021-08-11 21:00:00-04:00,18968.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,21,0,2,19264.0,17490.0
2021-08-11 21:05:00-04:00,19081.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,21,5,2,19278.0,
2021-08-11 21:10:00-04:00,19085.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,21,10,2,19286.0,17423.0
2021-08-11 21:15:00-04:00,19112.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,21,15,2,19235.0,17415.0
2021-08-11 21:20:00-04:00,19236.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,21,20,2,19201.0,17475.0
2021-08-11 21:25:00-04:00,19269.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,21,25,2,19258.0,17565.0
2021-08-11 21:30:00-04:00,19291.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,21,30,2,19227.0,17624.0
2021-08-11 21:35:00-04:00,19264.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,21,35,2,19236.0,17685.0
2021-08-11 21:40:00-04:00,19271.0,9.468,-0.81,5.184,-1.09,0,1,0,0,1,0,0,0,2021,8,11,21,40,2,19235.0,17773.0
2021-08-11 21:45:00-04:00,19282.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,21,45,2,19266.0,17791.0
2021-08-11 21:50:00-04:00,19290.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,21,50,2,19299.0,17805.0
2021-08-11 21:55:00-04:00,19215.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,21,55,2,19318.0,17815.0
2021-08-11 22:00:00-04:00,19264.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,22,0,2,19328.0,17815.0
2021-08-11 22:05:00-04:00,19278.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,22,5,2,19333.0,17826.0
2021-08-11 22:10:00-04:00,19286.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,22,10,2,19276.0,17810.0
2021-08-11 22:15:00-04:00,19235.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,22,15,2,19300.0,17782.0
2021-08-11 22:20:00-04:00,19201.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,22,20,2,19300.0,17799.0
2021-08-11 22:25:00-04:00,19258.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,22,25,2,19311.0,17860.0
2021-08-11 22:30:00-04:00,19227.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,22,30,2,19340.0,17935.0
2021-08-11 22:35:00-04:00,19236.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,22,35,2,19347.0,17999.0
2021-08-11 22:40:00-04:00,19235.0,4.4639999999999995,5.43,5.0760000000000005,0.53,0,1,0,0,1,0,0,0,2021,8,11,22,40,2,19347.0,18040.0
2021-08-11 22:45:00-04:00,19266.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,22,45,2,19319.0,18035.0
2021-08-11 22:50:00-04:00,19299.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,22,50,2,19366.0,18078.0
2021-08-11 22:55:00-04:00,19318.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,22,55,2,19364.0,18051.0
2021-08-11 23:00:00-04:00,19328.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,23,0,2,19376.0,18044.0
2021-08-11 23:05:00-04:00,19333.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,23,5,2,19398.0,18107.0
2021-08-11 23:10:00-04:00,19276.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,23,10,2,19439.0,18012.0
2021-08-11 23:15:00-04:00,19300.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,23,15,2,19458.0,18087.0
2021-08-11 23:20:00-04:00,19300.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,23,20,2,19459.0,18099.0
2021-08-11 23:25:00-04:00,19311.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,23,25,2,19485.0,18116.0
2021-08-11 23:30:00-04:00,19340.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,23,30,2,19519.0,18128.0
2021-08-11 23:35:00-04:00,19347.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,23,35,2,19514.0,18203.0
2021-08-11 23:40:00-04:00,19347.0,6.587999999999999,6.26,6.0120000000000005,4.29,0,1,0,0,1,0,0,0,2021,8,11,23,40,2,19523.0,18286.0
2021-08-11 23:45:00-04:00,19319.0,9.144,7.55,10.404000000000002,5.16,0,1,0,0,0,1,0,0,2021,8,11,23,45,2,19542.0,18344.0
2021-08-11 23:50:00-04:00,19366.0,9.144,7.55,10.404000000000002,5.16,0,1,0,0,0,1,0,0,2021,8,11,23,50,2,19523.0,18443.0
