Timestamp_NY,total_num_bikes_available,Origin
2021-06-16 04:49:48.759119-04:00,23431.0,3
2021-06-16 04:50:19.757471-04:00,23428.0,3
2021-06-16 04:50:50.687194-04:00,23432.0,3
2021-06-16 04:51:20.763185-04:00,23429.0,3
2021-06-16 04:51:51.569308-04:00,23433.0,3
2021-06-16 04:52:22.561496-04:00,23443.0,3
2021-06-16 04:52:53.265819-04:00,23437.0,3
2021-06-16 04:53:23.466696-04:00,23444.0,3
2021-06-16 04:53:54.382901-04:00,23444.0,3
2021-06-16 04:54:25.173420-04:00,23439.0,3
2021-06-16 04:54:55.873077-04:00,23437.0,3
2021-06-16 04:55:26.754168-04:00,23440.0,3
2021-06-16 04:55:57.652674-04:00,23440.0,3
2021-06-16 04:56:28.585494-04:00,23442.0,3
2021-06-16 04:56:59.267636-04:00,23440.0,3
2021-06-16 04:57:30.253733-04:00,23441.0,3
2021-06-16 04:58:01.253109-04:00,23441.0,3
2021-06-16 04:58:31.369234-04:00,23443.0,3
2021-06-16 04:59:02.256351-04:00,23446.0,3
2021-06-16 04:59:32.263542-04:00,23452.0,3
2021-06-16 05:00:02.553551-04:00,23452.0,3
2021-06-16 05:00:33.302365-04:00,23458.0,3
2021-06-16 05:01:03.465474-04:00,23455.0,3
2021-06-16 05:01:33.557560-04:00,23456.0,3
2021-06-16 05:02:04.251811-04:00,23461.0,3
2021-06-16 05:02:35.065469-04:00,23455.0,3
2021-06-16 05:03:05.657543-04:00,23446.0,3
2021-06-16 05:03:36.454214-04:00,23450.0,3
2021-06-16 05:04:06.969769-04:00,23448.0,3
2021-06-16 05:04:37.855717-04:00,23445.0,3
2021-06-16 05:05:07.859213-04:00,23443.0,3
2021-06-16 05:05:38.652867-04:00,23446.0,3
2021-06-16 05:06:08.753511-04:00,23444.0,3
2021-06-16 05:06:38.857483-04:00,23457.0,3
2021-06-16 05:07:09.061478-04:00,23460.0,3
2021-06-16 05:07:39.967652-04:00,23456.0,3
2021-06-16 05:08:10.262161-04:00,23453.0,3
2021-06-16 05:08:40.369472-04:00,23451.0,3
2021-06-16 05:09:10.856046-04:00,23456.0,3
2021-06-16 05:09:41.757473-04:00,23458.0,3
2021-06-16 05:10:12.605288-04:00,23460.0,3
2021-06-16 05:10:43.565471-04:00,23461.0,3
2021-06-16 05:11:14.459983-04:00,23463.0,3
2021-06-16 05:11:45.370036-04:00,23457.0,3
2021-06-16 05:12:15.489803-04:00,23452.0,3
2021-06-16 05:12:46.273491-04:00,23449.0,3
2021-06-16 05:13:17.169176-04:00,23451.0,3
2021-06-16 05:13:47.855890-04:00,23451.0,3
2021-06-16 05:14:18.661735-04:00,23455.0,3
2021-06-16 05:14:49.365556-04:00,23449.0,3
2021-06-16 05:15:20.072897-04:00,23451.0,3
2021-06-16 05:15:50.857503-04:00,23446.0,3
2021-06-16 05:16:21.665484-04:00,23452.0,3
2021-06-16 05:16:51.969485-04:00,23450.0,3
2021-06-16 05:17:22.751992-04:00,23451.0,3
2021-06-16 05:17:53.649952-04:00,23453.0,3
2021-06-16 05:18:24.468113-04:00,23446.0,3
2021-06-16 05:18:55.061487-04:00,23444.0,3
2021-06-16 05:19:25.860367-04:00,23447.0,3
2021-06-16 05:19:55.963057-04:00,23445.0,3
2021-06-16 05:20:26.160061-04:00,23447.0,3
2021-06-16 05:20:56.164054-04:00,23442.0,3
2021-06-16 05:21:26.386507-04:00,23434.0,3
2021-06-16 05:21:56.465313-04:00,23445.0,3
2021-06-16 05:22:26.668307-04:00,23436.0,3
2021-06-16 05:22:57.357471-04:00,23436.0,3
2021-06-16 05:23:28.181554-04:00,23435.0,3
2021-06-16 05:23:58.853518-04:00,23442.0,3
2021-06-16 05:24:29.454544-04:00,23446.0,3
2021-06-16 05:24:59.658773-04:00,23458.0,3
2021-06-16 05:25:30.580966-04:00,23467.0,3
2021-06-16 05:26:01.568548-04:00,23465.0,3
2021-06-16 05:26:31.664693-04:00,23459.0,3
2021-06-16 05:27:02.658557-04:00,23463.0,3
2021-06-16 05:27:33.167197-04:00,23465.0,3
2021-06-16 05:28:03.966510-04:00,23464.0,3
2021-06-16 05:28:34.957497-04:00,23462.0,3
2021-06-16 05:29:04.971919-04:00,23461.0,3
2021-06-16 05:29:35.654607-04:00,23457.0,3
2021-06-16 05:30:06.461479-04:00,23462.0,3
2021-06-16 05:30:37.156140-04:00,23462.0,3
2021-06-16 05:31:07.162840-04:00,23456.0,3
2021-06-16 05:31:37.850170-04:00,23455.0,3
2021-06-16 05:32:08.853468-04:00,23451.0,3
2021-06-16 05:32:39.570500-04:00,23447.0,3
2021-06-16 05:33:10.557469-04:00,23449.0,3
2021-06-16 05:33:40.765530-04:00,23450.0,3
2021-06-16 05:34:11.752684-04:00,23438.0,3
2021-06-16 05:34:41.768066-04:00,23436.0,3
2021-06-16 05:35:12.669479-04:00,23435.0,3
2021-06-16 05:35:42.862724-04:00,23432.0,3
2021-06-16 05:36:13.766029-04:00,23432.0,3
2021-06-16 05:36:44.679923-04:00,23425.0,3
2021-06-16 05:37:15.461112-04:00,23418.0,3
2021-06-16 05:37:45.653344-04:00,23406.0,3
2021-06-16 05:38:16.253055-04:00,23398.0,3
2021-06-16 05:38:47.167800-04:00,23399.0,3
2021-06-16 05:39:17.455770-04:00,23408.0,3
2021-06-16 05:39:48.450709-04:00,23406.0,3
2021-06-16 05:40:18.655382-04:00,23396.0,3
2021-06-16 05:40:48.762098-04:00,23404.0,3
2021-06-16 05:41:19.760797-04:00,23401.0,3
2021-06-16 05:41:50.470633-04:00,23399.0,3
2021-06-16 05:42:21.453097-04:00,23400.0,3
2021-06-16 05:42:51.573961-04:00,23401.0,3
2021-06-16 05:43:22.369851-04:00,23406.0,3
2021-06-16 05:43:53.254976-04:00,23400.0,3
2021-06-16 05:44:23.461365-04:00,23389.0,3
2021-06-16 05:44:54.061306-04:00,23386.0,3
2021-06-16 05:45:24.968501-04:00,23387.0,3
2021-06-16 05:45:54.971825-04:00,23383.0,3
2021-06-16 05:46:24.973034-04:00,23384.0,3
2021-06-16 05:46:55.763567-04:00,23382.0,3
2021-06-16 05:47:26.458118-04:00,23377.0,3
2021-06-16 05:47:56.653517-04:00,23372.0,3
2021-06-16 05:48:27.573765-04:00,23371.0,3
2021-06-16 05:48:57.657586-04:00,23367.0,3
2021-06-16 05:49:28.592513-04:00,23364.0,3
2021-06-16 05:49:59.269472-04:00,23369.0,3
2021-06-16 05:50:30.257764-04:00,23362.0,3
2021-06-16 05:51:01.159462-04:00,23367.0,3
2021-06-16 05:51:32.069497-04:00,23362.0,3
2021-06-16 05:52:02.761489-04:00,23370.0,3
2021-06-16 05:52:33.655311-04:00,23364.0,3
2021-06-16 05:53:04.565470-04:00,23371.0,3
2021-06-16 05:53:35.553309-04:00,23377.0,3
2021-06-16 05:54:06.452436-04:00,23374.0,3
2021-06-16 05:54:36.965532-04:00,23382.0,3
2021-06-16 05:55:07.960622-04:00,23390.0,3
2021-06-16 05:55:38.759888-04:00,23393.0,3
2021-06-16 05:56:09.468650-04:00,23395.0,3
2021-06-16 05:56:40.361472-04:00,23401.0,3
2021-06-16 05:57:11.273846-04:00,23406.0,3
2021-06-16 05:57:41.965472-04:00,23398.0,3
2021-06-16 05:58:12.957495-04:00,23403.0,3
2021-06-16 05:58:43.862063-04:00,23398.0,3
2021-06-16 05:59:14.757484-04:00,23402.0,3
2021-06-16 05:59:45.461489-04:00,23387.0,3
2021-06-16 06:00:16.269195-04:00,23395.0,3
2021-06-16 06:00:46.553744-04:00,23397.0,3
2021-06-16 06:01:16.950832-04:00,23399.0,3
2021-06-16 06:01:47.151113-04:00,23390.0,3
2021-06-16 06:02:17.359533-04:00,23382.0,3
2021-06-16 06:02:47.662657-04:00,23388.0,3
2021-06-16 06:03:17.857476-04:00,23392.0,3
2021-06-16 06:03:47.958673-04:00,23393.0,3
2021-06-16 06:04:18.957464-04:00,23385.0,3
2021-06-16 06:04:49.065484-04:00,23368.0,3
2021-06-16 06:05:19.474154-04:00,23356.0,3
2021-06-16 06:05:49.759048-04:00,23366.0,3
2021-06-16 06:06:19.870629-04:00,23350.0,3
2021-06-16 06:06:49.967538-04:00,23357.0,3
2021-06-16 06:07:20.957487-04:00,23353.0,3
2021-06-16 06:07:51.357531-04:00,23359.0,3
2021-06-16 06:08:21.767348-04:00,23357.0,3
2021-06-16 06:08:51.953299-04:00,23359.0,3
2021-06-16 06:09:21.955968-04:00,23367.0,3
2021-06-16 06:09:52.085566-04:00,23364.0,3
2021-06-16 06:10:22.953467-04:00,23358.0,3
2021-06-16 06:10:53.369471-04:00,23337.0,3
2021-06-16 06:11:23.852700-04:00,23340.0,3
2021-06-16 06:11:53.950640-04:00,23338.0,3
2021-06-16 06:12:24.862031-04:00,23353.0,3
2021-06-16 06:12:55.670586-04:00,23342.0,3
2021-06-16 06:13:26.665470-04:00,23333.0,3
2021-06-16 06:13:56.671733-04:00,23338.0,3
2021-06-16 06:14:26.767070-04:00,23346.0,3
2021-06-16 06:14:57.360797-04:00,23329.0,3
2021-06-16 06:15:28.268032-04:00,23326.0,3
2021-06-16 06:15:59.161477-04:00,23308.0,3
2021-06-16 06:16:30.160690-04:00,23311.0,3
2021-06-16 06:17:00.972672-04:00,23329.0,3
2021-06-16 06:17:31.756810-04:00,23315.0,3
2021-06-16 06:18:01.763166-04:00,23323.0,3
2021-06-16 06:18:32.577487-04:00,23328.0,3
2021-06-16 06:19:03.467452-04:00,23347.0,3
2021-06-16 06:19:33.590001-04:00,23337.0,3
2021-06-16 06:20:03.755912-04:00,23342.0,3
2021-06-16 06:20:33.772358-04:00,23339.0,3
2021-06-16 06:21:03.884263-04:00,23328.0,3
2021-06-16 06:21:34.771506-04:00,23321.0,3
2021-06-16 06:22:04.856288-04:00,23312.0,3
2021-06-16 06:22:35.761492-04:00,23306.0,3
2021-06-16 06:23:05.965453-04:00,23296.0,3
2021-06-16 06:23:36.165298-04:00,23308.0,3
2021-06-16 06:24:06.280403-04:00,23315.0,3
2021-06-16 06:24:36.369475-04:00,23313.0,3
2021-06-16 06:25:07.280517-04:00,23314.0,3
2021-06-16 06:25:37.365469-04:00,23324.0,3
2021-06-16 06:26:07.583200-04:00,23318.0,3
2021-06-16 06:26:38.577482-04:00,23321.0,3
2021-06-16 06:27:08.957481-04:00,23316.0,3
2021-06-16 06:27:39.451902-04:00,23320.0,3
2021-06-16 06:28:09.760428-04:00,23312.0,3
2021-06-16 06:28:40.664021-04:00,23303.0,3
2021-06-16 06:29:11.054816-04:00,23282.0,3
2021-06-16 06:29:41.167139-04:00,23290.0,3
2021-06-16 06:30:11.967932-04:00,23273.0,3
2021-06-16 06:30:42.565484-04:00,23287.0,3
2021-06-16 06:31:12.655154-04:00,23283.0,3
2021-06-16 06:31:43.265477-04:00,23284.0,3
2021-06-16 06:32:13.369460-04:00,23280.0,3
2021-06-16 06:32:44.293470-04:00,23262.0,3
2021-06-16 06:33:14.452961-04:00,23262.0,3
2021-06-16 06:33:45.357487-04:00,23273.0,3
2021-06-16 06:34:16.252695-04:00,23259.0,3
2021-06-16 06:34:46.255870-04:00,23259.0,3
2021-06-16 06:35:16.265481-04:00,23239.0,3
2021-06-16 06:35:46.868061-04:00,23228.0,3
2021-06-16 06:36:17.574911-04:00,23228.0,3
2021-06-16 06:36:48.565801-04:00,23213.0,3
2021-06-16 06:37:19.465632-04:00,23206.0,3
2021-06-16 06:37:50.357314-04:00,23199.0,3
2021-06-16 06:38:21.157511-04:00,23199.0,3
2021-06-16 06:38:52.050819-04:00,23180.0,3
2021-06-16 06:39:22.079718-04:00,23176.0,3
2021-06-16 06:39:52.853597-04:00,23175.0,3
2021-06-16 06:40:23.749944-04:00,23174.0,3
2021-06-16 06:40:53.771244-04:00,23157.0,3
2021-06-16 06:41:24.573569-04:00,23157.0,3
2021-06-16 06:41:54.576359-04:00,23137.0,3
2021-06-16 06:42:25.159414-04:00,23116.0,3
2021-06-16 06:42:55.863927-04:00,23117.0,3
2021-06-16 06:43:25.966294-04:00,23109.0,3
2021-06-16 06:43:56.766645-04:00,23092.0,3
2021-06-16 06:44:26.773563-04:00,23095.0,3
2021-06-16 06:44:57.753482-04:00,23063.0,3
2021-06-16 06:45:28.674407-04:00,23061.0,3
2021-06-16 06:45:59.163743-04:00,23048.0,3
2021-06-16 06:46:30.095727-04:00,23010.0,3
2021-06-16 06:47:00.761472-04:00,23009.0,3
2021-06-16 06:47:31.751822-04:00,22991.0,3
2021-06-16 06:48:01.856708-04:00,22993.0,3
2021-06-16 06:48:32.754478-04:00,23008.0,3
2021-06-16 06:49:03.557113-04:00,23003.0,3
2021-06-16 06:49:33.660332-04:00,23021.0,3
2021-06-16 06:50:04.301473-04:00,23032.0,3
2021-06-16 06:50:35.269471-04:00,23037.0,3
2021-06-16 06:51:05.362960-04:00,23038.0,3
2021-06-16 06:51:36.277471-04:00,23028.0,3
2021-06-16 06:52:07.065507-04:00,23030.0,3
2021-06-16 06:52:37.855919-04:00,23033.0,3
2021-06-16 06:53:08.663345-04:00,23029.0,3
2021-06-16 06:53:39.369553-04:00,23049.0,3
2021-06-16 06:54:09.383810-04:00,23049.0,3
2021-06-16 06:54:40.182116-04:00,23054.0,3
2021-06-16 06:55:11.162522-04:00,23068.0,3
2021-06-16 06:55:42.163805-04:00,23080.0,3
2021-06-16 06:56:12.269493-04:00,23075.0,3
2021-06-16 06:56:42.657490-04:00,23068.0,3
2021-06-16 06:57:13.357463-04:00,23078.0,3
2021-06-16 06:57:44.057478-04:00,23084.0,3
2021-06-16 06:58:14.773476-04:00,23093.0,3
2021-06-16 06:58:45.352506-04:00,23084.0,3
2021-06-16 06:59:15.860282-04:00,23087.0,3
2021-06-16 06:59:46.853474-04:00,23092.0,3
2021-06-16 07:00:17.669203-04:00,23118.0,3
2021-06-16 07:00:48.579901-04:00,23119.0,3
2021-06-16 07:01:18.657842-04:00,23123.0,3
2021-06-16 07:01:49.556401-04:00,23125.0,3
2021-06-16 07:02:19.768098-04:00,23124.0,3
2021-06-16 07:02:50.353621-04:00,23135.0,3
2021-06-16 07:03:20.865475-04:00,23139.0,3
2021-06-16 07:03:51.763962-04:00,23122.0,3
2021-06-16 07:04:21.773732-04:00,23110.0,3
2021-06-16 07:04:52.769548-04:00,23094.0,3
2021-06-16 07:05:23.557636-04:00,23084.0,3
2021-06-16 07:05:53.575184-04:00,23078.0,3
2021-06-16 07:06:23.790521-04:00,23085.0,3
2021-06-16 07:06:53.954418-04:00,23078.0,3
2021-06-16 07:07:24.079949-04:00,23094.0,3
2021-06-16 07:07:54.377284-04:00,23061.0,3
2021-06-16 07:08:24.986472-04:00,23047.0,3
2021-06-16 07:08:55.756114-04:00,23029.0,3
2021-06-16 07:09:26.089372-04:00,23009.0,3
2021-06-16 07:09:56.957472-04:00,22999.0,3
2021-06-16 07:10:27.172606-04:00,22991.0,3
2021-06-16 07:10:57.277450-04:00,22970.0,3
2021-06-16 07:11:28.085488-04:00,22948.0,3
2021-06-16 07:11:58.889689-04:00,22946.0,3
2021-06-16 07:12:29.669489-04:00,22958.0,3
2021-06-16 07:13:00.588089-04:00,22958.0,3
2021-06-16 07:13:31.360239-04:00,22956.0,3
2021-06-16 07:14:01.672351-04:00,22939.0,3
2021-06-16 07:14:31.674314-04:00,22927.0,3
2021-06-16 07:15:02.589483-04:00,22910.0,3
2021-06-16 07:15:33.470786-04:00,22893.0,3
2021-06-16 07:16:03.752126-04:00,22891.0,3
2021-06-16 07:16:34.660035-04:00,22875.0,3
2021-06-16 07:17:05.056984-04:00,22847.0,3
2021-06-16 07:17:35.654320-04:00,22843.0,3
2021-06-16 07:18:05.874057-04:00,22839.0,3
2021-06-16 07:18:36.063968-04:00,22839.0,3
2021-06-16 07:19:06.870579-04:00,22828.0,3
2021-06-16 07:19:37.063131-04:00,22817.0,3
2021-06-16 07:20:07.150865-04:00,22819.0,3
2021-06-16 07:20:37.251688-04:00,22805.0,3
2021-06-16 07:21:08.069471-04:00,22801.0,3
2021-06-16 07:21:39.051562-04:00,22802.0,3
2021-06-16 07:22:09.453189-04:00,22788.0,3
2021-06-16 07:22:40.453510-04:00,22774.0,3
2021-06-16 07:23:10.466871-04:00,22765.0,3
2021-06-16 07:23:40.665122-04:00,22774.0,3
2021-06-16 07:24:11.172474-04:00,22769.0,3
2021-06-16 07:24:41.466793-04:00,22752.0,3
2021-06-16 07:25:11.669482-04:00,22736.0,3
2021-06-16 07:25:42.253250-04:00,22754.0,3
2021-06-16 07:26:12.551934-04:00,22752.0,3
2021-06-16 07:26:42.755827-04:00,22775.0,3
2021-06-16 07:27:13.153474-04:00,22732.0,3
2021-06-16 07:27:43.560840-04:00,22742.0,3
2021-06-16 07:28:14.151990-04:00,22741.0,3
2021-06-16 07:28:44.764176-04:00,22708.0,3
2021-06-16 07:29:15.461131-04:00,22699.0,3
2021-06-16 07:29:45.761802-04:00,22683.0,3
2021-06-16 07:30:15.854146-04:00,22669.0,3
2021-06-16 07:30:46.457487-04:00,22672.0,3
2021-06-16 07:31:16.961467-04:00,22661.0,3
2021-06-16 07:31:47.065917-04:00,22660.0,3
2021-06-16 07:32:17.356505-04:00,22636.0,3
2021-06-16 07:32:47.771719-04:00,22610.0,3
2021-06-16 07:33:18.061963-04:00,22589.0,3
2021-06-16 07:33:48.164424-04:00,22579.0,3
2021-06-16 07:34:18.477422-04:00,22577.0,3
2021-06-16 07:34:49.166629-04:00,22548.0,3
2021-06-16 07:35:19.273541-04:00,22545.0,3
2021-06-16 07:35:49.369481-04:00,22537.0,3
2021-06-16 07:36:19.757477-04:00,22507.0,3
2021-06-16 07:36:50.169493-04:00,22476.0,3
2021-06-16 07:37:20.357489-04:00,22458.0,3
2021-06-16 07:37:50.857488-04:00,22428.0,3
2021-06-16 07:38:20.953484-04:00,22414.0,3
2021-06-16 07:38:51.862019-04:00,22453.0,3
2021-06-16 07:39:22.759231-04:00,22443.0,3
2021-06-16 07:39:53.269477-04:00,22458.0,3
2021-06-16 07:40:23.858728-04:00,22434.0,3
2021-06-16 07:40:54.180760-04:00,22417.0,3
2021-06-16 07:41:24.581618-04:00,22385.0,3
2021-06-16 07:41:55.265480-04:00,22361.0,3
2021-06-16 07:42:25.364599-04:00,22346.0,3
2021-06-16 07:42:55.761469-04:00,22342.0,3
2021-06-16 07:43:26.274082-04:00,22360.0,3
2021-06-16 07:43:56.452780-04:00,22348.0,3
2021-06-16 07:44:26.865481-04:00,22350.0,3
2021-06-16 07:44:57.265491-04:00,22355.0,3
2021-06-16 07:45:28.069459-04:00,22347.0,3
2021-06-16 07:45:58.253484-04:00,22323.0,3
2021-06-16 07:46:28.585557-04:00,22340.0,3
2021-06-16 07:46:59.465487-04:00,22330.0,3
2021-06-16 07:47:29.679101-04:00,22319.0,3
2021-06-16 07:48:00.352007-04:00,22293.0,3
2021-06-16 07:48:30.660832-04:00,22292.0,3
2021-06-16 07:49:01.151479-04:00,22281.0,3
2021-06-16 07:49:31.468473-04:00,22282.0,3
2021-06-16 07:50:01.557769-04:00,22294.0,3
2021-06-16 07:50:31.751404-04:00,22271.0,3
2021-06-16 07:51:01.857474-04:00,22260.0,3
2021-06-16 07:51:32.761481-04:00,22255.0,3
2021-06-16 07:52:02.969882-04:00,22248.0,3
2021-06-16 07:52:33.553585-04:00,22256.0,3
2021-06-16 07:53:03.769492-04:00,22252.0,3
2021-06-16 07:53:33.967465-04:00,22237.0,3
2021-06-16 07:54:04.464747-04:00,22232.0,3
2021-06-16 07:54:34.761482-04:00,22249.0,3
2021-06-16 07:55:04.967069-04:00,22254.0,3
2021-06-16 07:55:35.565469-04:00,22270.0,3
2021-06-16 07:56:05.757474-04:00,22266.0,3
2021-06-16 07:56:36.050452-04:00,22267.0,3
2021-06-16 07:57:06.475136-04:00,22268.0,3
2021-06-16 07:57:37.353579-04:00,22260.0,3
2021-06-16 07:58:07.668917-04:00,22257.0,3
2021-06-16 07:58:37.861477-04:00,22255.0,3
2021-06-16 07:59:08.061472-04:00,22266.0,3
2021-06-16 07:59:38.172088-04:00,22278.0,3
2021-06-16 08:00:08.261487-04:00,22263.0,3
2021-06-16 08:00:38.751969-04:00,22268.0,3
2021-06-16 08:01:09.153480-04:00,22250.0,3
2021-06-16 08:01:39.558165-04:00,22246.0,3
2021-06-16 08:02:10.067178-04:00,22257.0,3
2021-06-16 08:02:40.682442-04:00,22260.0,3
2021-06-16 08:03:11.070943-04:00,22282.0,3
2021-06-16 08:03:41.453487-04:00,22282.0,3
2021-06-16 08:04:12.100035-04:00,22262.0,3
2021-06-16 08:04:42.666548-04:00,22256.0,3
2021-06-16 08:05:13.057490-04:00,22247.0,3
2021-06-16 08:05:43.464088-04:00,22230.0,3
2021-06-16 08:06:13.885475-04:00,22224.0,3
2021-06-16 08:06:44.671194-04:00,22232.0,3
2021-06-16 08:07:15.173477-04:00,22231.0,3
2021-06-16 08:07:45.354963-04:00,22200.0,3
2021-06-16 08:08:15.666786-04:00,22197.0,3
2021-06-16 08:08:46.573503-04:00,22182.0,3
2021-06-16 08:09:16.968858-04:00,22165.0,3
2021-06-16 08:09:47.477401-04:00,22133.0,3
2021-06-16 08:10:18.155199-04:00,22100.0,3
2021-06-16 08:10:48.653471-04:00,22075.0,3
2021-06-16 08:11:18.965065-04:00,22074.0,3
2021-06-16 08:11:49.456061-04:00,22070.0,3
2021-06-16 08:12:19.675202-04:00,22046.0,3
2021-06-16 08:12:50.081506-04:00,22039.0,3
2021-06-16 08:13:20.371936-04:00,22016.0,3
2021-06-16 08:13:50.464910-04:00,21993.0,3
2021-06-16 08:14:20.977598-04:00,21995.0,3
2021-06-16 08:14:51.373900-04:00,21961.0,3
2021-06-16 08:15:21.765480-04:00,21939.0,3
2021-06-16 08:15:52.349839-04:00,21951.0,3
2021-06-16 08:16:22.759061-04:00,21977.0,3
2021-06-16 08:16:52.961631-04:00,21959.0,3
2021-06-16 08:17:23.353479-04:00,21938.0,3
2021-06-16 08:17:53.671061-04:00,21930.0,3
2021-06-16 08:18:24.155998-04:00,21934.0,3
2021-06-16 08:18:54.662267-04:00,21909.0,3
2021-06-16 08:19:24.757488-04:00,21925.0,3
2021-06-16 08:19:55.382849-04:00,21928.0,3
2021-06-16 08:20:26.085556-04:00,21919.0,3
2021-06-16 08:20:56.273797-04:00,21911.0,3
2021-06-16 08:21:26.653522-04:00,21907.0,3
2021-06-16 08:21:56.878668-04:00,21931.0,3
2021-06-16 08:22:27.168625-04:00,21927.0,3
2021-06-16 08:22:57.672754-04:00,21935.0,3
2021-06-16 08:23:28.159852-04:00,21914.0,3
2021-06-16 08:23:58.456769-04:00,21895.0,3
2021-06-16 08:24:28.965066-04:00,21863.0,3
2021-06-16 08:24:59.081487-04:00,21831.0,3
2021-06-16 08:25:29.660520-04:00,21829.0,3
2021-06-16 08:25:59.856227-04:00,21835.0,3
2021-06-16 08:26:29.973486-04:00,21848.0,3
2021-06-16 08:27:00.457483-04:00,21865.0,3
2021-06-16 08:27:30.969475-04:00,21863.0,3
2021-06-16 08:28:01.565230-04:00,21846.0,3
2021-06-16 08:28:31.789432-04:00,21813.0,3
2021-06-16 08:29:01.873518-04:00,21808.0,3
2021-06-16 08:29:31.965475-04:00,21828.0,3
2021-06-16 08:30:02.165988-04:00,21819.0,3
2021-06-16 08:30:32.552783-04:00,21792.0,3
2021-06-16 08:31:03.090970-04:00,21786.0,3
2021-06-16 08:31:33.453471-04:00,21774.0,3
2021-06-16 08:32:03.865478-04:00,21782.0,3
2021-06-16 08:32:34.081548-04:00,21798.0,3
2021-06-16 08:33:04.568593-04:00,21775.0,3
2021-06-16 08:33:34.771570-04:00,21766.0,3
2021-06-16 08:34:04.879126-04:00,21768.0,3
2021-06-16 08:34:34.959793-04:00,21772.0,3
2021-06-16 08:35:05.264682-04:00,21792.0,3
2021-06-16 08:35:35.763487-04:00,21778.0,3
