Timestamp_NY,wind_kph,feelslike_temp_c,condition,Forecast,Origin
2021-07-30 20:33:06.010728-04:00,9.432,-1.34,Clear,Current,3
2021-07-30 21:33:06.234025-04:00,5.832000000000002,3.66,Clear,Current,3
2021-07-30 22:33:18.833625-04:00,0.28800000000000003,7.46,Clear,Current,3
2021-07-30 23:33:19.034804-04:00,6.912000000000001,9.07,Clear,Current,3
2021-07-31 00:33:19.250453-04:00,9.972000000000001,7.12,Clear,Current,3
2021-07-31 01:33:19.526695-04:00,12.204,9.57,Clear,Current,3
2021-07-31 02:33:19.770726-04:00,13.427999999999999,10.13,Clear,Current,3
2021-07-31 03:33:19.982272-04:00,13.5,10.74,Clouds,Current,3
2021-07-31 04:33:20.330721-04:00,13.716,11.12,Clouds,Current,3
2021-07-31 05:33:20.538715-04:00,12.924000000000001,11.24,Clouds,Current,3
2021-07-31 06:33:20.857447-04:00,11.952,11.0,Clouds,Current,3
2021-07-31 07:33:21.130700-04:00,10.62,10.28,Clouds,Current,3
2021-07-31 08:33:21.397358-04:00,9.18,8.85,Clouds,Current,3
2021-07-31 09:33:21.647880-04:00,6.912000000000001,7.77,Clouds,Current,3
2021-07-31 10:33:21.930711-04:00,3.3480000000000003,4.55,Clouds,Current,3
2021-07-31 11:33:22.329851-04:00,4.644,4.19,Clouds,Current,3
2021-07-31 12:33:22.670717-04:00,6.48,2.12,Clouds,Current,3
2021-07-31 13:33:22.905337-04:00,7.02,1.76,Clouds,Current,3
2021-07-31 14:33:23.146722-04:00,7.343999999999999,1.22,Clouds,Current,3
2021-07-31 15:33:23.366827-04:00,8.964,0.53,Clouds,Current,3
2021-07-31 16:01:58.730017-04:00,8.964,0.53,Clouds,Current,3
2021-07-31 17:01:59.029848-04:00,10.224,-0.27,Clouds,Current,3
2021-07-31 18:01:59.234710-04:00,11.052,-1.05,Clouds,Current,3
2021-07-31 19:01:59.514719-04:00,10.8,-0.27,Clouds,Current,3
2021-07-31 20:01:59.778716-04:00,10.692,-1.54,Clouds,Current,3
2021-07-31 21:02:00.070741-04:00,9.612,3.7,Clouds,Current,3
2021-07-31 22:02:00.355187-04:00,5.94,5.89,Clouds,Current,3
2021-07-31 23:02:00.622276-04:00,2.052,9.31,Clouds,Current,3
2021-07-29 05:32:53.986723-04:00,18.612,10.45,Clouds,NextDay,3
2021-07-29 06:32:54.258707-04:00,18.216,9.98,Clouds,NextDay,3
2021-07-29 07:32:54.608042-04:00,17.136,9.28,Clouds,NextDay,3
2021-07-29 08:32:54.866714-04:00,16.2,8.42,Clouds,NextDay,3
2021-07-29 09:32:55.214712-04:00,14.724,6.55,Clouds,NextDay,3
2021-07-29 10:32:55.575385-04:00,9.648,4.28,Clouds,NextDay,3
2021-07-29 11:32:55.858020-04:00,7.596,4.19,Clouds,NextDay,3
2021-07-29 12:32:56.142761-04:00,5.724,1.95,Clouds,NextDay,3
2021-07-29 13:32:56.498774-04:00,4.6800000000000015,2.42,Clouds,NextDay,3
2021-07-29 14:32:56.839792-04:00,4.104,1.43,Clouds,NextDay,3
2021-07-29 15:32:57.130719-04:00,0.28800000000000003,0.89,Clouds,NextDay,3
2021-07-29 16:32:57.425830-04:00,4.104,0.57,Clouds,NextDay,3
2021-07-29 17:32:57.718718-04:00,6.84,-1.98,Clouds,NextDay,3
2021-07-29 18:32:57.997270-04:00,7.4879999999999995,-2.44,Clouds,NextDay,3
2021-07-29 19:32:58.253580-04:00,7.74,-2.66,Clear,NextDay,3
2021-07-29 20:32:58.570704-04:00,8.748000000000001,-3.07,Clear,NextDay,3
2021-07-29 21:32:58.931424-04:00,8.388,-0.71,Clear,NextDay,3
2021-07-29 22:32:59.266708-04:00,4.572,5.11,Clouds,NextDay,3
2021-07-29 23:32:59.529855-04:00,1.1159999999999999,6.74,Clouds,NextDay,3
2021-07-30 00:32:59.849464-04:00,5.760000000000002,7.51,Clouds,NextDay,3
2021-07-30 01:33:00.144729-04:00,7.8839999999999995,8.75,Clouds,NextDay,3
2021-07-30 02:33:00.482780-04:00,10.655999999999999,9.44,Clear,NextDay,3
2021-07-30 03:33:00.762216-04:00,10.908,10.4,Clouds,NextDay,3
2021-07-30 04:33:01.035523-04:00,11.556,11.33,Clouds,NextDay,3
2021-07-30 05:33:01.328603-04:00,12.132,11.87,Clouds,NextDay,3
2021-07-30 06:33:01.770733-04:00,12.888,12.12,Clouds,NextDay,3
2021-07-30 07:33:02.107153-04:00,12.924000000000001,11.86,Clouds,NextDay,3
2021-07-30 08:33:02.429835-04:00,12.384,10.43,Clouds,NextDay,3
2021-07-30 09:33:02.801341-04:00,9.936,8.88,Clouds,NextDay,3
2021-07-30 10:33:03.029841-04:00,7.667999999999999,5.56,Clouds,NextDay,3
2021-07-30 11:33:03.548281-04:00,4.248,4.41,Clouds,NextDay,3
2021-07-30 12:33:03.782717-04:00,3.42,3.88,Clouds,NextDay,3
2021-07-30 13:33:04.129919-04:00,5.004,3.49,Clouds,NextDay,3
2021-07-30 14:33:04.450722-04:00,4.572,4.19,Clouds,NextDay,3
2021-07-30 15:33:04.729848-04:00,6.263999999999999,2.36,Clouds,NextDay,3
2021-07-30 16:33:05.029843-04:00,6.156000000000001,2.21,Clouds,NextDay,3
2021-07-30 17:33:05.271219-04:00,7.776000000000002,1.49,Clouds,NextDay,3
2021-07-30 18:33:05.503048-04:00,8.676,1.06,Clouds,NextDay,3
2021-07-30 19:33:05.730740-04:00,10.62,0.0,Clouds,NextDay,3
2021-07-30 20:33:06.010728-04:00,9.036,-0.33,Clouds,NextDay,3
2021-07-30 21:33:06.234025-04:00,8.316,1.74,Clouds,NextDay,3
2021-07-30 22:33:18.833625-04:00,3.888,7.22,Clouds,NextDay,3
2021-07-30 23:33:19.034804-04:00,5.904,8.25,Clouds,NextDay,3
2021-07-31 00:33:19.250453-04:00,8.783999999999999,8.04,Clouds,NextDay,3
2021-07-31 01:33:19.526695-04:00,10.475999999999999,9.38,Clouds,NextDay,3
2021-07-31 02:33:19.770726-04:00,11.664,10.67,Clouds,NextDay,3
2021-07-31 03:33:19.982272-04:00,13.464,11.65,Clouds,NextDay,3
2021-07-31 04:33:20.330721-04:00,14.76,12.15,Clouds,NextDay,3
2021-07-31 05:33:20.538715-04:00,15.948,12.11,Clouds,NextDay,3
2021-07-31 06:33:20.857447-04:00,15.3,11.36,Clouds,NextDay,3
2021-07-31 07:33:21.130700-04:00,14.292000000000002,10.1,Clouds,NextDay,3
2021-07-31 08:33:21.397358-04:00,6.8039999999999985,8.71,Clouds,NextDay,3
2021-07-31 09:33:21.647880-04:00,5.004,8.85,Clouds,NextDay,3
2021-07-31 10:33:21.930711-04:00,9.72,4.52,Clouds,NextDay,3
2021-07-31 11:33:22.329851-04:00,12.204,2.22,Clouds,NextDay,3
2021-07-31 12:33:22.670717-04:00,11.34,2.01,Clouds,NextDay,3
2021-07-31 13:33:22.905337-04:00,10.187999999999999,1.84,Clouds,NextDay,3
2021-07-31 14:33:23.146722-04:00,11.844,0.21,Clouds,NextDay,3
2021-07-31 15:33:23.366827-04:00,14.328,-1.43,Rain,NextDay,3
2021-07-31 16:01:58.730017-04:00,11.34,-1.18,Rain,NextDay,3
2021-07-31 17:01:59.029848-04:00,11.988,-1.24,Rain,NextDay,3
2021-07-31 18:01:59.234710-04:00,13.392,-2.29,Rain,NextDay,3
2021-07-31 19:01:59.514719-04:00,12.384,-2.57,Rain,NextDay,3
2021-07-31 20:01:59.778716-04:00,13.932,-2.17,Rain,NextDay,3
2021-07-31 21:02:00.070741-04:00,11.015999999999998,-0.94,Clouds,NextDay,3
2021-07-31 22:02:00.355187-04:00,11.34,1.71,Clouds,NextDay,3
2021-07-31 23:02:00.622276-04:00,9.72,4.13,Clouds,NextDay,3
